src,src_port,dst,dst_port,protocol,occurrences
192.168.83.134,445,192.168.199.135,49612,TCP,1
192.168.83.135,49612,192.168.199.134,445,TCP,1
192.168.84.134,445,192.168.199.135,49612,TCP,1
192.168.84.135,49612,192.168.199.134,445,TCP,1
192.168.85.134,445,192.168.199.135,49612,TCP,1
192.168.85.135,49612,192.168.199.134,445,TCP,1
192.168.86.134,445,192.168.199.135,49612,TCP,1
192.168.86.135,49612,192.168.199.134,445,TCP,1
192.168.87.134,445,192.168.199.135,49612,TCP,1
192.168.87.135,49612,192.168.199.134,445,TCP,1
192.168.88.134,445,192.168.199.135,49612,TCP,1
192.168.88.135,49612,192.168.199.134,445,TCP,1
192.168.89.134,445,192.168.199.135,49612,TCP,1
192.168.89.135,49612,192.168.199.134,445,TCP,1
192.168.90.134,445,192.168.199.135,49612,TCP,1
192.168.90.135,49612,192.168.199.134,445,TCP,1
192.168.91.134,445,192.168.199.135,49612,TCP,1
192.168.91.135,49612,192.168.199.134,445,TCP,1
192.168.92.135,49612,192.168.199.134,445,TCP,1
192.168.93.134,445,192.168.199.135,49612,TCP,1
192.168.93.135,49612,192.168.199.134,445,TCP,1
192.168.94.135,49612,192.168.199.134,445,TCP,1
192.168.97.134,445,192.168.199.135,49612,TCP,1
192.168.97.135,49612,192.168.199.134,445,TCP,1
192.168.98.134,445,192.168.199.135,49612,TCP,1
192.168.98.135,49612,192.168.199.134,445,TCP,1
192.168.99.134,445,192.168.199.135,49612,TCP,1
192.168.99.135,49612,192.168.199.134,445,TCP,1
192.169.199.134,445,192.168.199.133,49671,TCP,1
192.169.199.134,445,192.168.199.135,49612,TCP,1
192.169.199.135,49612,192.168.199.134,445,TCP,1
192.170.170.170,43690,170.170.170.170,43690,TCP,1
192.170.199.133,49671,192.168.199.134,445,TCP,1
192.170.199.134,445,192.168.199.135,49612,TCP,1
192.170.199.135,49612,192.168.199.134,445,TCP,1
192.171.199.135,49612,192.168.199.134,445,TCP,1
192.172.199.133,49671,192.168.199.134,445,TCP,1
192.172.199.134,445,192.168.199.133,49671,TCP,1
192.172.199.134,445,192.168.199.135,49612,TCP,1
192.172.199.135,49612,192.168.199.134,445,TCP,1
192.175.199.134,445,192.168.199.135,49612,TCP,1
192.175.199.135,49612,192.168.199.134,445,TCP,1
192.176.199.135,49612,192.168.199.134,445,TCP,1
192.179.199.134,445,192.168.199.135,49612,TCP,1
192.179.199.135,49612,192.168.199.134,445,TCP,1
192.180.199.135,49612,192.168.199.134,445,TCP,1
192.181.199.135,49612,192.168.199.134,445,TCP,1
192.183.199.134,445,192.168.199.135,49612,TCP,1
192.183.199.135,49612,192.168.199.134,445,TCP,1
192.184.199.133,49671,192.168.199.134,445,TCP,1
192.184.199.134,445,192.168.199.133,49671,TCP,1
192.184.199.134,445,192.168.199.135,49612,TCP,1
192.184.199.135,49612,192.168.199.134,445,TCP,1
192.185.199.134,445,192.168.199.135,49612,TCP,1
192.186.199.134,445,192.168.199.135,49612,TCP,1
192.186.199.135,49612,192.168.199.134,445,TCP,1
192.188.199.134,445,192.168.199.135,49612,TCP,1
192.188.199.135,49612,192.168.199.134,445,TCP,1
192.189.199.134,445,192.168.199.135,49612,TCP,1
192.189.199.135,49612,192.168.199.134,445,TCP,1
192.19.199.134,445,192.168.199.135,49612,TCP,1
192.190.199.134,445,192.168.199.135,49612,TCP,1
192.193.199.134,445,192.168.199.135,49612,TCP,1
192.194.199.134,445,192.168.199.135,49612,TCP,1
192.195.199.134,445,192.168.199.135,49612,TCP,1
192.195.199.135,49612,192.168.199.134,445,TCP,1
192.197.199.134,445,192.168.199.135,49612,TCP,1
192.197.199.135,49612,192.168.199.134,445,TCP,1
192.199.199.134,445,192.168.199.135,49612,TCP,1
192.20.199.135,49612,192.168.199.134,445,TCP,1
192.200.199.135,49612,192.168.199.134,445,TCP,1
192.201.199.135,49612,192.168.199.134,445,TCP,1
192.203.199.135,49612,192.168.199.134,445,TCP,1
192.204.199.135,49612,192.168.199.134,445,TCP,1
192.206.199.135,49612,192.168.199.134,445,TCP,1
192.207.199.134,445,192.168.199.135,49612,TCP,1
192.207.199.135,49612,192.168.199.134,445,TCP,1
192.208.199.134,445,192.168.199.135,49612,TCP,1
192.210.199.134,445,192.168.199.135,49612,TCP,1
192.211.199.134,445,192.168.199.135,49612,TCP,1
192.216.199.134,445,192.168.199.135,49612,TCP,1
192.218.199.135,49612,192.168.199.134,445,TCP,1
192.221.199.135,49612,192.168.199.134,445,TCP,1
192.222.199.134,445,192.168.199.135,49612,TCP,1
192.223.199.134,445,192.168.199.135,49612,TCP,1
192.223.199.135,49612,192.168.199.134,445,TCP,1
192.224.199.135,49612,192.168.199.134,445,TCP,1
192.225.199.135,49612,192.168.199.134,445,TCP,1
192.226.199.135,49612,192.168.199.134,445,TCP,1
192.227.199.134,445,192.168.199.135,49612,TCP,1
192.227.199.135,49612,192.168.199.134,445,TCP,1
192.228.199.134,445,192.168.199.135,49612,TCP,1
192.228.199.135,49612,192.168.199.134,445,TCP,1
192.229.199.134,445,192.168.199.135,49612,TCP,1
192.23.199.134,445,192.168.199.135,49612,TCP,1
192.230.199.134,445,192.168.199.135,49612,TCP,1
192.231.199.134,445,192.168.199.135,49612,TCP,1
192.231.199.135,49612,192.168.199.134,445,TCP,1
192.232.199.133,49671,192.168.199.134,445,TCP,1
192.232.199.134,445,192.168.199.133,49671,TCP,1
192.232.199.134,445,192.168.199.135,49612,TCP,1
192.232.199.135,49612,192.168.199.134,445,TCP,1
192.234.199.135,49612,192.168.199.134,445,TCP,1
192.235.199.134,445,192.168.199.135,49612,TCP,1
192.236.199.134,445,192.168.199.135,49612,TCP,1
192.237.199.135,49612,192.168.199.134,445,TCP,1
192.24.199.134,445,192.168.199.135,49612,TCP,1
192.242.199.134,445,192.168.199.135,49612,TCP,1
192.242.199.135,49612,192.168.199.134,445,TCP,1
192.243.199.135,49612,192.168.199.134,445,TCP,1
192.245.199.135,49612,192.168.199.134,445,TCP,1
192.247.199.135,49612,192.168.199.134,445,TCP,1
192.249.199.135,49612,192.168.199.134,445,TCP,1
192.25.199.134,445,192.168.199.135,49612,TCP,1
192.250.199.134,445,192.168.199.135,49612,TCP,1
192.250.199.135,49612,192.168.199.134,445,TCP,1
192.251.199.134,445,192.168.199.135,49612,TCP,1
192.252.199.134,445,192.168.199.135,49612,TCP,1
192.253.199.135,49612,192.168.199.134,445,TCP,1
192.26.199.135,49612,192.168.199.134,445,TCP,1
192.27.199.134,445,192.168.199.135,49612,TCP,1
192.27.199.135,49612,192.168.199.134,445,TCP,1
192.28.199.134,445,192.168.199.135,49612,TCP,1
192.28.199.135,49612,192.168.199.134,445,TCP,1
192.29.199.134,445,192.168.199.135,49612,TCP,1
192.30.199.135,49612,192.168.199.134,445,TCP,1
192.31.199.134,445,192.168.199.135,49612,TCP,1
192.32.199.134,445,192.168.199.135,49612,TCP,1
192.32.199.135,49612,192.168.199.134,445,TCP,1
192.33.199.134,445,192.168.199.135,49612,TCP,1
192.36.199.134,445,192.168.199.135,49612,TCP,1
192.36.199.135,49612,192.168.199.134,445,TCP,1
192.37.0.133,49671,192.168.199.134,445,TCP,1
192.37.0.134,445,192.168.199.1,51393,TCP,1
192.37.0.134,445,192.168.199.133,49671,TCP,1
192.37.0.134,445,192.168.199.135,49612,TCP,1
192.37.0.135,49612,192.168.199.134,445,TCP,1
192.37.199.134,445,192.168.199.135,49612,TCP,1
192.38.199.134,445,192.168.199.135,49612,TCP,1
192.39.199.135,49612,192.168.199.134,445,TCP,1
192.4.199.134,445,192.168.199.135,49612,TCP,1
192.4.199.135,49612,192.168.199.134,445,TCP,1
192.40.199.133,49671,192.168.199.134,445,TCP,1
192.40.199.134,445,192.168.199.133,49671,TCP,1
192.40.199.134,445,192.168.199.135,49612,TCP,1
192.40.199.135,49612,192.168.199.134,445,TCP,1
192.41.199.134,445,192.168.199.135,49612,TCP,1
192.41.199.135,49612,192.168.199.134,445,TCP,1
192.42.199.134,445,192.168.199.135,49612,TCP,1
192.44.199.134,445,192.168.199.135,49612,TCP,1
192.44.199.135,49612,192.168.199.134,445,TCP,1
192.45.199.134,445,192.168.199.135,49612,TCP,1
192.46.199.134,445,192.168.199.135,49612,TCP,1
192.47.199.134,445,192.168.199.135,49612,TCP,1
192.47.199.135,49612,192.168.199.134,445,TCP,1
192.48.199.134,445,192.168.199.135,49612,TCP,1
192.48.199.135,49612,192.168.199.134,445,TCP,1
192.49.199.134,445,192.168.199.135,49612,TCP,1
192.49.199.135,49612,192.168.199.134,445,TCP,1
192.5.199.134,445,192.168.199.135,49612,TCP,1
192.5.199.135,49612,192.168.199.134,445,TCP,1
192.50.199.134,445,192.168.199.135,49612,TCP,1
192.50.199.135,49612,192.168.199.134,445,TCP,1
192.51.199.134,445,192.168.199.135,49612,TCP,1
192.51.199.135,49612,192.168.199.134,445,TCP,1
192.52.199.134,445,192.168.199.135,49612,TCP,1
192.52.199.135,49612,192.168.199.134,445,TCP,1
192.53.199.134,445,192.168.199.135,49612,TCP,1
192.53.199.135,49612,192.168.199.134,445,TCP,1
192.54.199.134,445,192.168.199.135,49612,TCP,1
192.54.199.135,49612,192.168.199.134,445,TCP,1
192.55.199.134,445,192.168.199.135,49612,TCP,1
192.55.199.135,49612,192.168.199.134,445,TCP,1
192.56.199.134,445,192.168.199.135,49612,TCP,1
192.56.199.135,49612,192.168.199.134,445,TCP,1
192.57.199.134,445,192.168.199.135,49612,TCP,1
192.57.199.135,49612,192.168.199.134,445,TCP,1
192.58.199.134,445,192.168.199.135,49612,TCP,1
192.58.199.135,49612,192.168.199.134,445,TCP,1
192.59.199.135,49612,192.168.199.134,445,TCP,1
192.6.199.134,445,192.168.199.135,49612,TCP,1
192.60.199.134,445,192.168.199.135,49612,TCP,1
192.62.199.135,49612,192.168.199.134,445,TCP,1
192.63.199.135,49612,192.168.199.134,445,TCP,1
192.64.199.134,445,192.168.199.135,49612,TCP,1
192.64.199.135,49612,192.168.199.134,445,TCP,1
192.65.199.134,445,192.168.199.135,49612,TCP,1
192.65.199.135,49612,192.168.199.134,445,TCP,1
192.66.199.134,445,192.168.199.135,49612,TCP,1
192.66.199.135,49612,192.168.199.134,445,TCP,1
192.67.199.134,445,192.168.199.135,49612,TCP,1
192.67.199.135,49612,192.168.199.134,445,TCP,1
192.68.199.134,445,192.168.199.135,49612,TCP,1
192.68.199.135,49612,192.168.199.134,445,TCP,1
192.69.199.134,445,192.168.199.135,49612,TCP,1
192.69.199.135,49612,192.168.199.134,445,TCP,1
192.7.199.135,49612,192.168.199.134,445,TCP,1
192.70.199.134,445,192.168.199.135,49612,TCP,1
192.70.199.135,49612,192.168.199.134,445,TCP,1
192.71.199.134,445,192.168.199.135,49612,TCP,1
192.71.199.135,49612,192.168.199.134,445,TCP,1
192.72.199.134,445,192.168.199.135,49612,TCP,1
192.72.199.135,49612,192.168.199.134,445,TCP,1
192.73.199.134,445,192.168.199.135,49612,TCP,1
192.73.199.135,49612,192.168.199.134,445,TCP,1
192.74.199.134,445,192.168.199.135,49612,TCP,1
192.74.199.135,49612,192.168.199.134,445,TCP,1
192.75.199.134,445,192.168.199.135,49612,TCP,1
192.75.199.135,49612,192.168.199.134,445,TCP,1
192.76.199.134,445,192.168.199.135,49612,TCP,1
192.76.199.135,49612,192.168.199.134,445,TCP,1
192.77.199.134,445,192.168.199.135,49612,TCP,1
192.77.199.135,49612,192.168.199.134,445,TCP,1
192.78.199.134,445,192.168.199.135,49612,TCP,1
192.78.199.135,49612,192.168.199.134,445,TCP,1
192.79.199.134,445,192.168.199.135,49612,TCP,1
192.8.199.134,445,192.168.199.135,49612,TCP,1
192.8.199.135,49612,192.168.199.134,445,TCP,1
192.80.199.134,445,192.168.199.135,49612,TCP,1
192.80.199.135,49612,192.168.199.134,445,TCP,1
192.81.199.134,445,192.168.199.135,49612,TCP,1
192.81.199.135,49612,192.168.199.134,445,TCP,1
192.82.199.134,445,192.168.199.135,49612,TCP,1
192.82.199.135,49612,192.168.199.134,445,TCP,1
192.83.199.134,445,192.168.199.135,49612,TCP,1
192.83.199.135,49612,192.168.199.134,445,TCP,1
192.84.199.134,445,192.168.199.135,49612,TCP,1
192.84.199.135,49612,192.168.199.134,445,TCP,1
192.85.199.134,445,192.168.199.135,49612,TCP,1
192.85.199.135,49612,192.168.199.134,445,TCP,1
192.86.199.134,445,192.168.199.135,49612,TCP,1
192.86.199.135,49612,192.168.199.134,445,TCP,1
192.87.199.134,445,192.168.199.135,49612,TCP,1
192.87.199.135,49612,192.168.199.134,445,TCP,1
192.88.199.134,445,192.168.199.135,49612,TCP,1
192.88.199.135,49612,192.168.199.134,445,TCP,1
192.89.199.134,445,192.168.199.135,49612,TCP,1
192.89.199.135,49612,192.168.199.134,445,TCP,1
192.90.199.134,445,192.168.199.135,49612,TCP,1
192.90.199.135,49612,192.168.199.134,445,TCP,1
192.91.199.135,49612,192.168.199.134,445,TCP,1
192.92.199.134,445,192.168.199.135,49612,TCP,1
192.93.199.135,49612,192.168.199.134,445,TCP,1
192.95.199.134,445,192.168.199.135,49612,TCP,1
192.95.199.135,49612,192.168.199.134,445,TCP,1
192.96.199.134,445,192.168.199.135,49612,TCP,1
192.96.199.135,49612,192.168.199.134,445,TCP,1
192.97.199.134,445,192.168.199.135,49612,TCP,1
192.97.199.135,49612,192.168.199.134,445,TCP,1
192.98.199.134,445,192.168.199.135,49612,TCP,1
192.98.199.135,49612,192.168.199.134,445,TCP,1
192.99.199.134,445,192.168.199.135,49612,TCP,1
192.99.199.135,49612,192.168.199.134,445,TCP,1
193.168.199.134,445,192.168.199.135,49612,TCP,1
193.168.199.135,49612,192.168.199.134,445,TCP,1
194.168.199.134,445,192.168.199.133,49671,TCP,1
194.168.199.134,445,192.168.199.135,49612,TCP,1
194.168.199.135,49612,192.168.199.134,445,TCP,1
196.168.199.134,445,192.168.199.133,49671,TCP,1
196.168.199.134,445,192.168.199.135,49612,TCP,1
196.168.199.135,49612,192.168.199.134,445,TCP,1
196.232.199.135,49612,192.168.199.134,445,TCP,1
197.168.199.134,445,192.168.199.135,49612,TCP,1
198.168.199.134,445,192.168.199.135,49612,TCP,1
199.168.199.134,445,192.168.199.135,49612,TCP,1
2.168.199.135,49612,192.168.199.134,445,TCP,1
20.168.199.134,445,192.168.199.135,49612,TCP,1
20.168.199.135,49612,192.168.199.134,445,TCP,1
200.168.199.1,51393,192.168.199.134,445,TCP,1
200.168.199.134,445,192.168.199.135,49612,TCP,1
200.168.199.135,49612,192.168.199.134,445,TCP,1
200.170.170.170,43690,170.170.170.170,43690,TCP,1
202.168.199.135,49612,192.168.199.134,445,TCP,1
203.168.199.134,445,192.168.199.135,49612,TCP,1
204.168.199.135,49612,192.168.199.134,445,TCP,1
205.168.199.134,445,192.168.199.135,49612,TCP,1
206.168.199.134,445,192.168.199.135,49612,TCP,1
208.160.199.134,445,192.168.199.135,49612,TCP,1
208.168.199.134,445,192.168.199.135,49612,TCP,1
208.168.199.135,49612,192.168.199.134,445,TCP,1
208.168.199.135,53708,192.168.199.134,445,TCP,1
209.168.199.134,445,192.168.199.135,49612,TCP,1
21.168.199.134,445,192.168.199.135,49612,TCP,1
21.168.199.135,49612,192.168.199.134,445,TCP,1
210.168.199.135,49612,192.168.199.134,445,TCP,1
211.168.199.134,445,192.168.199.135,49612,TCP,1
214.168.199.135,49612,192.168.199.134,445,TCP,1
215.168.199.134,445,192.168.199.135,49612,TCP,1
216.168.199.134,445,192.168.199.135,49612,TCP,1
218.168.199.134,445,192.168.199.135,49612,TCP,1
218.168.199.135,49612,192.168.199.134,445,TCP,1
220.168.199.135,49612,192.168.199.134,445,TCP,1
221.168.199.134,445,192.168.199.135,49612,TCP,1
221.168.199.135,49612,192.168.199.134,445,TCP,1
222.168.199.134,445,192.168.199.135,49612,TCP,1
224.168.199.134,445,192.168.199.133,49671,TCP,1
224.168.199.134,445,192.168.199.135,49612,TCP,1
224.168.199.135,49612,192.168.199.134,445,TCP,1
225.168.199.134,445,192.168.199.135,49612,TCP,1
226.168.199.134,445,192.168.199.135,49612,TCP,1
227.168.199.134,445,192.168.199.135,49612,TCP,1
227.168.199.135,49612,192.168.199.134,445,TCP,1
229.168.199.134,445,192.168.199.135,49612,TCP,1
229.168.199.135,49612,192.168.199.134,445,TCP,1
230.168.199.134,445,192.168.199.135,49612,TCP,1
232.168.199.134,445,192.168.199.135,49612,TCP,1
232.168.199.135,49612,192.168.199.134,445,TCP,1
233.168.199.134,445,192.168.199.135,49612,TCP,1
235.168.199.134,445,192.168.199.135,49612,TCP,1
236.168.199.135,49612,192.168.199.134,445,TCP,1
237.168.199.134,445,192.168.199.135,49612,TCP,1
237.168.199.135,49612,192.168.199.134,445,TCP,1
24.168.199.134,445,192.168.199.135,49612,TCP,1
240.168.199.135,49612,192.168.199.134,445,TCP,1
241.168.199.134,445,192.168.199.135,49612,TCP,1
241.168.199.135,49612,192.168.199.134,445,TCP,1
242.168.199.135,49612,192.168.199.134,445,TCP,1
244.168.199.134,445,192.168.199.135,49612,TCP,1
245.168.199.135,49612,192.168.199.134,445,TCP,1
246.168.199.134,445,192.168.199.135,49612,TCP,1
246.168.199.135,49612,192.168.199.134,445,TCP,1
247.168.199.134,445,192.168.199.135,49612,TCP,1
249.168.199.135,49612,192.168.199.134,445,TCP,1
25.168.199.134,445,192.168.199.135,49612,TCP,1
252.168.199.135,49612,192.168.199.134,445,TCP,1
26.168.199.135,49612,192.168.199.134,445,TCP,1
27.168.199.135,49612,192.168.199.134,445,TCP,1
28.168.199.134,445,192.168.199.135,49612,TCP,1
29.168.199.134,445,192.168.199.135,49612,TCP,1
29.168.199.135,49612,192.168.199.134,445,TCP,1
3.168.199.135,49612,192.168.199.134,445,TCP,1
31.168.199.134,445,192.168.199.135,49612,TCP,1
35.168.199.135,49612,192.168.199.134,445,TCP,1
36.168.199.134,445,192.168.199.135,49612,TCP,1
36.168.199.135,49612,192.168.199.134,445,TCP,1
37.0.117.135,49612,192.168.199.134,445,TCP,1
37.0.199.133,49671,192.168.199.134,445,TCP,1
37.0.199.134,445,192.168.199.135,49612,TCP,1
37.0.199.134,445,192.168.98.135,49612,TCP,1
37.0.199.134,445,37.0.199.135,49612,TCP,1
37.0.199.135,49612,192.168.199.134,445,TCP,1
37.0.199.135,49612,224.168.199.134,445,TCP,1
37.0.37.0,445,192.168.199.135,49612,TCP,1
37.0.37.0,49612,192.168.199.134,445,TCP,1
37.168.199.135,49612,192.168.199.134,445,TCP,1
37.37.0.135,49612,192.168.199.134,445,TCP,1
38.168.199.134,445,192.168.199.135,49612,TCP,1
4.168.199.134,445,192.168.199.135,49612,TCP,1
4.168.199.135,49612,192.168.199.134,445,TCP,1
41.168.199.135,49612,192.168.199.134,445,TCP,1
42.168.199.134,445,192.168.199.135,49612,TCP,1
42.168.199.135,49612,192.168.199.134,445,TCP,1
43.168.199.134,445,192.168.199.135,49612,TCP,1
43.168.199.135,49612,192.168.199.134,445,TCP,1
44.168.199.134,445,192.168.199.135,49612,TCP,1
44.168.199.135,49612,192.168.199.134,445,TCP,1
45.168.199.134,445,192.168.199.135,49612,TCP,1
46.168.199.135,49612,192.168.199.134,445,TCP,1
48.168.199.134,445,192.168.199.135,49612,TCP,1
48.168.199.135,49612,192.168.199.134,445,TCP,1
49.168.199.134,445,192.168.199.135,49612,TCP,1
49.168.199.135,49612,192.168.199.134,445,TCP,1
5.168.199.135,49612,192.168.199.134,445,TCP,1
50.168.199.134,445,192.168.199.135,49612,TCP,1
50.168.199.135,49612,192.168.199.134,445,TCP,1
51.168.199.134,445,192.168.199.135,49612,TCP,1
51.168.199.135,49612,192.168.199.134,445,TCP,1
52.168.199.134,445,192.168.199.135,49612,TCP,1
52.168.199.135,49612,192.168.199.134,445,TCP,1
53.168.199.134,445,192.168.199.135,49612,TCP,1
53.168.199.135,49612,192.168.199.134,445,TCP,1
54.168.199.133,49671,192.168.199.134,445,TCP,1
54.168.199.134,445,192.168.199.135,49612,TCP,1
54.168.199.135,49612,192.168.199.134,445,TCP,1
55.168.199.134,445,192.168.199.135,49612,TCP,1
55.168.199.135,49612,192.168.199.134,445,TCP,1
56.168.199.134,445,192.168.199.135,49612,TCP,1
56.168.199.135,49612,192.168.199.134,445,TCP,1
57.168.199.134,445,192.168.199.135,49612,TCP,1
57.168.199.135,49612,192.168.199.134,445,TCP,1
58.168.199.135,49612,192.168.199.134,445,TCP,1
6.168.199.134,445,192.168.199.135,49612,TCP,1
60.168.199.134,445,192.168.199.135,49612,TCP,1
62.168.199.134,445,192.168.199.135,49612,TCP,1
63.168.199.135,49612,192.168.199.134,445,TCP,1
64.168.199.133,49671,192.168.199.134,445,TCP,1
64.168.199.134,445,192.168.199.135,49612,TCP,1
64.168.199.135,49612,192.168.199.134,445,TCP,1
65.168.199.134,445,192.168.199.135,49612,TCP,1
65.168.199.135,49612,192.168.199.134,445,TCP,1
66.168.199.134,445,192.168.199.135,49612,TCP,1
66.168.199.135,49612,192.168.199.134,445,TCP,1
67.168.199.134,445,192.168.199.135,49612,TCP,1
67.168.199.135,49612,192.168.199.134,445,TCP,1
68.168.199.134,445,192.168.199.135,49612,TCP,1
68.168.199.135,49612,192.168.199.134,445,TCP,1
69.168.199.134,445,192.168.199.135,49612,TCP,1
69.168.199.135,49612,192.168.199.134,445,TCP,1
70.168.199.134,445,192.168.199.135,49612,TCP,1
70.168.199.135,49612,192.168.199.134,445,TCP,1
71.168.199.134,445,192.168.199.135,49612,TCP,1
71.168.199.135,49612,192.168.199.134,445,TCP,1
72.168.199.134,445,192.168.199.135,49612,TCP,1
72.168.199.135,49612,192.168.199.134,445,TCP,1
73.168.199.134,445,192.168.199.135,49612,TCP,1
73.168.199.135,49612,192.168.199.134,445,TCP,1
74.168.199.134,445,192.168.199.135,49612,TCP,1
74.168.199.135,49612,192.168.199.134,445,TCP,1
75.168.199.134,445,192.168.199.133,49671,TCP,1
75.168.199.134,445,192.168.199.135,49612,TCP,1
75.168.199.135,49612,192.168.199.134,445,TCP,1
76.168.199.134,445,192.168.199.135,49612,TCP,1
76.168.199.135,49612,192.168.199.134,445,TCP,1
77.168.199.134,445,192.168.199.135,49612,TCP,1
77.168.199.135,49612,192.168.199.134,445,TCP,1
78.168.199.134,445,192.168.199.135,49612,TCP,1
78.168.199.135,49612,192.168.199.134,445,TCP,1
79.168.199.134,445,192.168.199.135,49612,TCP,1
79.168.199.135,49612,192.168.199.134,445,TCP,1
8.168.199.134,445,192.168.199.135,49612,TCP,1
80.168.199.134,445,192.168.199.135,49612,TCP,1
80.168.199.135,49612,192.168.199.134,445,TCP,1
81.168.199.134,445,192.168.199.135,49612,TCP,1
81.168.199.135,49612,192.168.199.134,445,TCP,1
82.168.199.134,445,192.168.199.135,49612,TCP,1
82.168.199.135,49612,192.168.199.134,445,TCP,1
83.168.199.134,445,192.168.199.135,49612,TCP,1
83.168.199.135,49612,192.168.199.134,445,TCP,1
84.168.199.134,445,192.168.199.135,49612,TCP,1
84.168.199.135,49612,192.168.199.134,445,TCP,1
85.168.199.134,445,192.168.199.135,49612,TCP,1
85.168.199.135,49612,192.168.199.134,445,TCP,1
86.168.199.134,445,192.168.199.135,49612,TCP,1
86.168.199.135,49612,192.168.199.134,445,TCP,1
87.168.199.134,445,192.168.199.135,49612,TCP,1
87.168.199.135,49612,192.168.199.134,445,TCP,1
